id,hour,day,month,price,temperature,distance,surge_multiplier,humidity
12afd0b4-056c-4de7-b0a4-bf776654246b,23,2,12,20.5,48.83,1.89,1,0.96
cc624cea-8634-4e54-b57c-8a7fa1b973c5,11,16,12,16.5,40.13,1.65,1,0.74
d31bbf1e-3370-4325-b9e8-aa7bd43d6b2f,2,29,11,10.5,37.92,0.39,1,0.71
e3bf0cf3-7dee-4634-925f-c63aa0360a94,5,14,12,13.5,30.87,2.06,1,0.7
17e575c1-e401-4dc6-9def-0128c7a30d94,5,17,12,21.5,39.27,2.46,1,0.9
f958663b-e4a8-4ecc-bee9-1264fae2d467,2,2,12,7.5,36.5,1.08,1,0.82
c5a94e8d-ab5b-4c3b-b104-1304d76230c5,2,16,12,9,40.87,2.8,1,0.7
aabb0038-23f9-420b-8d32-e7ce36707114,18,26,11,22.5,45.46,2.58,1,0.86
cfa1355c-b796-4350-8dc4-d30cf35a5ebc,14,28,11,27.5,39.02,1.53,1,0.65
100e1344-b5b7-48de-b0e6-229a25e5d7a8,0,14,12,11.5,31.25,3.45,1,0.64
e1e94a94-0392-420e-ac30-905adcddbd97,14,14,12,16,36.08,2.5,1,0.7
ed0f2001-440f-487f-bf03-b1533cd57190,1,14,12,13.5,30.64,1.47,1,0.65
6091068f-b230-4687-a6e5-4ba1f4649c92,20,1,12,7,43.14,2.53,1,0.55
693159f2-5db3-487c-b8d9-1654b161099a,0,1,12,10.5,38.72,1.71,1,0.64
e89ae90b-c303-4145-821a-725abad8094e,9,30,11,13.5,30.04,1.07,1,0.85
be3bc28f-e920-4744-ab13-d05b520f20e1,10,3,12,18,48.43,1.61,1,0.94
655c5387-d42f-458f-9d21-fe86a538b0ad,10,28,11,15,34.4,1.14,1,0.78
94ed5ec9-7e79-4e3b-b518-59f138b4b8bc,1,17,12,26,40.61,3.22,1,0.91
dd182c34-c72b-4456-b22e-78562690ea53,18,28,11,17.5,40.92,1.81,1,0.64
9399ef69-fbf0-41dd-8447-e05549c3a140,17,27,11,9.5,41.34,2.34,1,0.78
97d99eae-8747-4ab5-b61a-e4b837834508,11,18,12,7,24.71,2.4,1,0.51
d55a9d49-0f68-4dc8-8a07-19bfedd55bdb,7,27,11,16,43.29,2.84,1,0.9
b3a119ff-1242-4cd7-9ef2-01ded86b361b,10,17,12,13.5,35.45,1.2,1,0.94
9e920da5-ca78-44ad-946d-ea667599439c,10,28,11,13,34.4,1.56,1,0.78
48cb9fb0-4a52-4f9a-b3d4-7e8f7b192d93,14,28,11,11.5,39.02,2.04,1,0.65
cb991cd6-6d72-4e86-829e-f7f9f2d1b67e,12,30,11,27,29.39,0.76,1,0.85
1047452e-dcc9-400d-a877-d90dc6d67ee2,0,27,11,10.5,44.52,2.44,1,0.91
eeef789f-9a58-4075-88ee-785510368b1a,3,27,11,7,43.73,3.5,1,0.89
ad31e9e3-50f7-402d-a650-84ad3c811d8f,2,14,12,13.5,31.54,2.44,1,0.67
b7cf80f3-37d9-4490-8a5e-996e1423f6b5,4,29,11,20.5,38.18,2.04,1,0.7
aca21a12-7cbd-4bb6-a2e3-496abc5d1588,9,27,11,8,44.88,1.41,1,0.93
03fb9ae6-fdfc-490e-87d5-6277d0833ab5,20,28,11,9,41.91,1.08,1,0.6
eabf3c54-ef1f-4bee-961a-106b3cf68ee1,10,26,11,38,41.4,3.19,1,0.92
8187ea53-95c3-43e4-a220-8736880d0654,13,18,12,10,24.61,3.05,1,0.51
398d7a63-e11d-4d50-8f3c-99ce3aeaff8e,16,2,12,7.5,46.52,1.36,1,0.94
bd6a80a6-9085-47f4-a001-87ed94a302c2,19,17,12,9.5,40.78,3.07,1,0.69
0fc41d8e-dccf-4808-95fa-60b5417de3bb,16,17,12,19.5,37.62,2.86,1,0.88
6f619c14-52f3-4e3b-a05d-2e0e5169a43f,3,29,11,10,37.44,3.3,1,0.7
208512c7-ebce-4b45-87e4-0a478a2eae32,5,4,12,32,41.47,2.86,1,0.64
8866660c-b641-4cf2-9394-81da45bf78af,12,28,11,11,36.53,1.57,1,0.71
e0e81369-166f-41f3-9fb8-e418c2ed1297,15,13,12,13,28.42,2.14,1,0.57
962ba2c3-22f6-4e04-9cca-595293108443,10,3,12,9.5,48.43,2.86,1,0.94
cd9338a7-f001-43d5-bc55-0e90bc18df55,20,3,12,34,52.9,4.67,1,0.5
9492032c-a237-40f5-91d4-3929bfb03b78,14,1,12,9,36.99,2.36,1,0.68
54524d46-1a37-407b-8753-79fb104d0362,2,29,11,30.5,37.92,2.61,1,0.71
28470700-930a-4bc6-8676-f00db3fd1e94,3,1,12,19.5,34.87,3.06,1,0.77
f5e29827-bfe2-44c3-8ca6-e7189fe831d9,13,28,11,7,35.98,0.45,1,0.7
a6e2dc7f-9897-4474-80c0-411f497010b4,22,3,12,7,49.11,1.57,1,0.51
fc5caa1b-44dd-4bb1-9bab-b0a717f2eef6,10,26,11,12,41.4,3.3,1,0.92
dd6985bb-71e4-4c0d-87e8-2e0040159da3,7,27,11,11,43.29,3.05,1,0.9
b127ea27-7e5e-4c45-a6b9-1ebb6de420ee,9,2,12,27.5,38.54,3.09,1,0.93
3a6fc0b5-363c-491d-b14c-fb1a6244921f,6,4,12,31.5,40.67,2.45,1,0.64
293db653-64db-4471-a0a5-7bb68f3b4816,8,1,12,8.5,32.34,1.04,1,0.81
fd634707-4c56-4168-a8d9-b91a1042f760,23,14,12,7,41.43,1.08,1,0.79
8ee0d9e4-96a7-4c35-a679-f8fda81045d7,10,1,12,23,32.05,2.86,1,0.81
da5ee133-c0ce-47ad-9936-5a9a86d8cf24,15,28,11,8.5,41.24,1.22,1,0.6
57b5afe7-3063-48fa-9e1d-1e8b8d56ada2,21,17,12,16.5,40.47,3.22,1,0.71
a49fef0c-aaa1-4268-8e44-35bf34ea0216,21,28,11,7,41.35,1.36,1,0.6
2ed4d473-9d52-44a6-9ff4-7d866ab2355d,18,18,12,28,30.8,2.84,1,0.41
35e4230e-140c-4667-be3d-310fafc702ba,19,14,12,22.5,45.82,2.45,1,0.53
49294bda-bca8-4259-a211-42f75e331a88,5,14,12,16.5,30.87,2.62,1,0.7
35b7f944-1fcc-484e-a819-de77bc6a63d6,16,2,12,7,46.52,0.56,1,0.94
6d08ab32-abf1-4af7-b1a5-a150fc98aa26,13,27,11,3,44.94,0.58,1,0.94
f92a33b4-299b-4c2f-b129-33fa97d2331a,12,13,12,19.5,20.01,2.35,1,0.65
d1525872-3793-49c4-8aef-e64082110464,5,15,12,7.5,45.18,1,1,0.93
00653775-d646-4d5e-a11b-e456a622c5c5,18,2,12,10,48.23,2.56,1,0.92
7300d76c-1f7f-476d-9099-2925da224783,20,13,12,40.5,33.15,4.48,1,0.57
f41ea48d-2de9-4da2-b646-4e134a9b1391,5,30,11,32.5,33.78,4.48,1,0.75
82e93800-639a-4dbf-8d48-4d0d14c267dd,9,28,11,21.5,34.26,2.71,1,0.79
c7982a5a-d69c-49ec-abd2-d453878269e5,1,17,12,7,40.61,2.46,1,0.91
943476ab-3155-4c01-86bc-d1306891ad29,7,27,11,26,43.29,1.21,1,0.9
a1a32ba9-9ab4-471f-b9cd-6fc2eadbb5ea,10,17,12,14.5,35.45,1.34,1,0.94
dfba76ef-86b2-4ae5-86ba-28a376ebc2e7,23,28,11,7.5,39.35,1.63,1,0.69
35e27757-3f62-4233-8222-e985c43667a0,12,17,12,30.5,35.01,2.48,1,0.92
8106845c-4476-490c-855e-5424ef5528fb,10,16,12,7,40.1,0.61,1,0.73
35f8e3e1-2010-4d9e-a2e4-716d089c10af,12,17,12,26,35.01,0.61,1,0.92
e60657f7-d569-48f5-a5c0-2effb94f4434,5,16,12,5,40.3,1.43,1,0.7
f0f4c60d-c304-4d21-a01d-2d748aeba7aa,14,28,11,10,39.02,3.39,1,0.65
5585e931-0e10-4b0a-af0a-252fbd6da15a,15,15,12,10.5,50.71,3.2,1,0.83
5008b4b9-a611-4fc5-ae06-fe28076d0882,0,15,12,8.5,41.6,2.32,1,0.81
8a0e182f-b1c8-4bb5-b6f3-5f44f578e1d7,13,30,11,13,31.8,4.48,1,0.83
9c4fb3c8-5b1f-4580-b4a3-de742053b45c,1,17,12,14,40.61,1.08,1,0.91
5edcb350-c8d0-4aa5-9c20-f2353a09a857,23,27,11,9,40.38,2.31,1,0.71
fa92ecf5-39e3-4db5-9ad5-30c630c41f49,11,28,11,21.5,35.54,2.62,1,0.73
2c7009e7-70c0-47bc-84b6-68d57dbb061a,5,27,11,16.5,43.57,0.86,1,0.91
3088b52a-0de4-4c6d-a61a-390ab8496ee2,13,27,11,33.5,44.94,4.72,1,0.94
6a1c61cb-c317-4d11-9865-a9ffc94b2bfe,0,4,12,18.5,46.36,2.61,1,0.57
9af9ca77-858b-4903-ab89-0ce71080bf24,9,29,11,9,37.79,2.57,1,0.67
4c6ef212-9478-4ad0-ac58-934be52c8e54,11,28,11,36.5,35.54,2.86,1,0.73
8da644fe-6df5-47ee-87d1-b9827ee4fd15,5,3,12,8,45.78,1.51,1,0.94
76a9771e-62c6-4091-9f96-686faae53f5e,6,4,12,5.5,40.67,0.39,1,0.64
b65174fe-98b1-4651-a044-63c1c6121151,5,14,12,7,30.87,0.82,1,0.7
1b441e5d-c5c9-45d2-ac45-56b6b4363907,19,26,11,9.5,45.07,3.05,1,0.85
b5c8f2d3-7ea3-4bdf-8ce9-45d7db8c19c6,7,13,12,15,18.91,2.66,1,0.59
cd69432b-8d06-402c-af36-fad543dd491e,7,27,11,9,43.29,3.3,1,0.9
83552830-6e31-4cc2-8b03-ded8dfdbd77f,4,2,12,5,36.95,1.06,1,0.86
aebc9362-23ba-4191-8071-849c5b50f582,14,28,11,8,39.02,1.28,1,0.65
0e404917-d9af-49e0-bcea-bf05b04a0e66,1,29,11,15,38.42,2.19,1,0.72
50b1958e-35ce-4b19-a130-6e8736c8628b,1,27,11,7.5,43.61,1.04,1,0.94
d3017110-5adf-4f91-9881-561216d57197,5,16,12,16.5,40.3,1.12,1,0.7
6fcfd5c5-517b-45a1-8a06-6cdf1ed4f738,21,16,12,10,42.84,4.42,1,0.72
a6dc141d-0420-4976-97e2-83fa9bb7127b,19,2,12,8.5,49.88,1.68,1,0.93
9791cd63-526a-4da1-9b37-3189d2e11a78,16,15,12,18.5,51.84,1.61,1,0.8
15b655ea-ce9e-4ebf-8927-e5a4ee6dfb65,9,3,12,10.5,48.11,1.78,1,0.94
6e8f9366-9f8d-463a-b95b-e4a90420c74b,12,28,11,22.5,36.53,1.51,1,0.71
7bb64328-77b9-4e8a-9547-328a3ebf0d0b,10,1,12,8.5,32.05,2.98,1,0.81
613ffed8-568a-43c2-a6c4-1c658db9fcef,14,1,12,9.5,36.99,1.61,1,0.68
fbb14c0f-2925-4360-8aa1-ff7fb710aed3,21,28,11,10.5,41.35,2.66,1,0.6
55a3c5d9-158b-4709-9558-4d0e90307c26,4,30,11,27,34.38,1.23,1,0.73
4118db33-3860-43cf-98f7-f847d95ea88c,1,29,11,10.5,38.42,1.89,1,0.72
6b2c7269-e4b4-4570-9208-a210ac017a2b,4,14,12,22.5,31.1,4.34,1,0.71
df0ddb4b-3841-4932-85e1-3374b8ebdd71,7,17,12,16,38.41,1.61,1,0.91
9790de54-da6f-4406-944e-5b66b4f3ffef,1,2,12,16.5,35.52,1.06,1,0.82
b2cd4ead-6281-40c3-8267-fa95b1768be2,9,27,11,13.5,44.88,3.15,1.25,0.93
0a5e80e5-aea9-4d0e-aae0-802518686909,6,2,12,16.5,37.96,2.85,1,0.84
1e571c1d-954c-4a8c-865f-a334b3c93d51,4,4,12,32.5,42.08,2.43,1,0.65
61e09133-9f1f-4603-941f-fdce5f6fe4c6,11,18,12,11,24.71,2.95,1,0.51
3380f0d4-13f1-4d4b-ad9e-b3424614f917,12,28,11,18.5,36.53,2.72,1,0.71
0e02186e-479f-4758-9328-b48592861473,5,27,11,21.5,43.57,4.72,1,0.91
ab02cb82-8027-41c3-9075-07b2775a4905,17,27,11,11.5,41.34,2.8,1,0.78
c3891832-70d0-48ec-9dff-4c41862f6ef3,21,2,12,7,52.1,1.39,1,0.95
5d870562-6a43-41f9-bb54-9d04499f9d8d,10,29,11,14,37.92,0.68,1,0.67
67b62efb-5659-4938-a8d6-d5e40155133f,15,27,11,9,40.49,2.61,1,0.89
1e633e79-e3e2-48e4-b360-87a875ca5352,11,29,11,16,37.4,2.79,1,0.67
6d2a138a-b163-4a06-9ca5-a9fd652b61c9,3,16,12,13.5,40.68,1.06,1,0.7
1e20e0f8-948e-44ee-841c-6749fe37c051,0,27,11,30.5,44.52,4.48,1,0.91
558d0b55-4c00-4362-a65f-a9fd53a2e8f5,17,15,12,3.5,52.68,1.26,1,0.75
2e0e2512-785c-4d1e-8536-d9831d8f2678,6,27,11,10.5,43.03,2.55,1,0.93
f47d0d15-0daf-42dd-878a-f7c3f5002a15,23,28,11,26.5,39.35,1.03,1,0.69
5ce97d17-46f1-4285-a7ab-e9982299b221,23,1,12,17.5,37.05,1.68,1,0.74
f1d67294-f12e-4082-b4fd-b36e48a05cfe,0,14,12,27.5,31.25,1.27,1,0.64
955ae9f9-1825-4bbd-8386-9df0c32767a5,22,16,12,20.5,42.38,2.66,1,0.77
77e3f405-b518-44d3-8f0e-b7d1dd02c1ac,16,28,11,26,41.16,3.08,1,0.61
dac62540-87a4-4fd0-bc7e-3846be9cfe09,13,13,12,22.5,22.18,1.91,1,0.64
f299eece-877f-48ab-aace-7ebc2efceff2,5,27,11,11,43.57,3.24,1,0.91
67be5e5d-9201-4197-aa0f-f8922f355277,18,27,11,26,41.82,0.9,1,0.73
c100dc5c-923e-4170-9301-d14a56cb606c,14,28,11,9.5,39.02,2.38,1,0.65
8afbd7d8-d5bf-433e-9c0b-8267d2329448,17,30,11,15,41.46,5.56,1,0.57
11660bd6-8ee8-4782-8c3c-edbad9da7e9e,17,15,12,34,52.68,4.6,1,0.75
3293bc37-2e3b-407b-8784-b83c4d2e1364,4,15,12,12.5,43.94,4.55,1,0.95
92d19c75-f7b7-4dde-a8a6-851b94ec4a7c,0,29,11,27.5,39.41,1.03,1,0.69
b0069b62-5db0-4bb0-aa68-b47bcdc01674,8,15,12,13.5,46.81,1.38,1.25,0.89
5f675048-38d5-4839-a5b1-4156faefc79d,0,29,11,5,39.41,1.25,1,0.69
ee07f981-6b51-4624-ad48-e2e1603a5072,1,16,12,7,42.19,3.06,1,0.7
99eafbd8-0b3d-4622-b1d1-189a155832e0,16,1,12,17,40.01,1.07,1,0.61
afe6cd75-b76d-4e02-816c-a380ebff8a23,2,10,12,23,29.05,1.22,1,0.57
e368c169-ab57-4c3f-940d-8f1efcc0136e,7,29,11,32.5,38.8,2.82,1,0.68
64bda5cd-b3b3-4c40-b161-221d11ad542e,16,28,11,27.5,41.16,2.99,1,0.61
f2f7706f-efd6-49d3-b276-cfd73ff86c24,1,27,11,11.5,43.61,2.58,1,0.94
1a0f5973-dbc4-44db-974e-0a99c9d60119,5,16,12,7,40.3,0.55,1,0.7
6e67e663-9965-4af2-bb6d-6329ac5f98f5,0,30,11,7,38.6,3.27,1,0.62
223010de-75bb-41ef-b5ce-0123653fdcf1,8,16,12,16,39.67,2.79,1,0.72
39831603-281b-4eee-8009-fd458fe60ff7,6,15,12,7,45.84,2.83,1,0.92
0e39e5db-8f99-47b1-8fa8-a3c4b09e604b,21,30,11,27.5,40.33,1.03,1,0.6
b71aac25-ea46-4a62-8f28-31d003a917e5,21,27,11,11,42.23,3.13,1,0.7
9e2ceece-0457-4590-a5f8-b214e641a1f9,10,30,11,14,29.68,2.98,1,0.85
55e650e1-9aef-4282-a2e6-cb2d1a427449,21,26,11,9.5,45.32,3.37,1,0.84
57ac64c8-f98e-4404-a749-22da9ceded5f,0,15,12,38.5,41.6,7.46,1,0.81
e9850621-3544-4f97-84e0-2062780e5e22,16,28,11,38.5,41.16,2.8,1,0.61
5a6eaf1e-e384-41ec-99e6-0200878ae6a5,18,26,11,17,45.46,1.25,1,0.86
96365f07-e751-4d48-8493-d3eaf9e2b321,22,26,11,31.5,44.93,3.07,1,0.88
9aea46ee-4a80-4a3d-b8e3-b210e85e21f8,23,17,12,16.5,38.96,2.15,1,0.7
719724f0-bc63-4f2d-9869-c9cfac4f5d51,1,15,12,20.5,41.77,2.72,1,0.87
85fb9abe-5c7d-4fc3-bf30-1ff48ef164b3,18,27,11,7,41.82,2.39,1,0.73
82f52afd-8edf-4a59-9c60-39ce40b6a241,14,26,11,19.5,43.51,2.5,1,0.93
ead6540a-ed52-41e1-a920-3a928c69217a,21,30,11,16.5,40.33,2.16,1,0.6
a3becf51-b064-4ace-be23-cbfdc892542f,19,30,11,7,41.53,1.06,1,0.55
9b1b59df-3266-49fe-97ff-21041a83e18c,22,28,11,12,40.43,1.3,1,0.64
5555fdca-e111-462b-bf0f-4be891f957e2,4,4,12,28.5,42.08,2.84,1,0.65
19b7137c-d75d-4e35-b6c0-0c341aaea7ca,18,3,12,13.5,54.62,1.03,1,0.51
42ebe20b-761d-451b-aaf5-b6f313d1fc74,2,29,11,32.5,37.92,2.81,1,0.71
2d522afc-04d8-4635-8773-914f4378ac18,9,26,11,14,41.6,1.97,1,0.91
1f612b3c-9eb9-4e9a-98e1-f0b06ee4019b,20,28,11,34,41.91,3.26,1,0.6
40c9e763-aabc-4bc3-8aa2-963279c9df3f,13,3,12,22.5,49.34,3.07,1,0.92
89b41501-3530-42d7-a079-22182555e35e,6,17,12,16.5,39.19,2.33,1,0.91
13a6a8d3-d95b-4faf-bd44-696a7e042aaf,13,17,12,8,35.19,1.91,1,0.89
a28bf2c8-61f2-4303-853e-432c7329fd41,10,3,12,19.5,48.43,1.54,1,0.94
9a8afdf0-be33-4063-b247-c1034f45b28b,19,16,12,22.5,43.06,2.33,1,0.71
fc3600e4-5098-4e05-8e6e-fb021c1e05cd,16,26,11,9.5,45.8,0.63,1,0.89
c670ac85-9ee4-4ae2-931c-f7875d22f55f,15,26,11,28.5,44.15,2.17,1,0.93
d88bb49b-687e-4ac8-bcf5-53a988e2c25f,8,14,12,7,28.2,0.82,1,0.79
4e756f1a-a6a6-49b3-8ba6-f94f9126849a,15,14,12,7,40.9,0.58,1,0.64
aca23e1b-cf1e-4de8-b368-1ecd3d0c425a,17,27,11,10.5,41.34,3.08,1,0.78
c37080c5-c236-4bfc-8c64-30580f5f60c9,10,26,11,27.5,41.4,1.05,1,0.92
b9f46573-ee69-45d2-b6e2-c08e74f65add,13,3,12,22.5,49.34,5.28,1,0.92
02ccecfc-c12e-4d4e-876e-9f72c0f905f1,5,30,11,10,33.78,3.44,1,0.75
6cc6531a-874a-426a-b8d3-0585d1346490,4,29,11,42.5,38.18,2.97,1.25,0.7
82578f57-2783-4e33-8d1e-7dd2bd8881c9,3,18,12,15,37.26,1.22,1,0.69
003a4506-6a7c-4aa4-ba5a-79339e6b7348,0,17,12,11,40.93,0.61,1,0.9
7b520d6c-a5c5-4439-bf3f-624160ef6cf5,7,27,11,8,43.29,1.64,1,0.9
39d1e7c8-ffbf-4402-b096-50df6360be1c,21,30,11,3,40.33,1.08,1,0.6
35d9ff31-51e2-4dbd-97cb-096e2420602b,18,28,11,11,40.92,1.03,1,0.64
048825a1-8e9a-4e5f-8f44-3480aefde418,22,16,12,14,42.38,1.57,1,0.77
6237b641-5e63-4ccc-8e07-83002d357840,5,3,12,26,45.78,1.45,1,0.94
a23d23c3-5c26-4aad-a80b-f856835874c6,2,2,12,11,36.5,2.78,1,0.82
bfe37497-8c54-4ec6-8f72-523c32f4d26b,2,17,12,20.5,40.39,2.25,1,0.91
2b700cd7-fb48-4fea-b7d9-a73d32aed7ca,21,28,11,10.5,41.35,2.8,1,0.6
3ffe33ed-2d82-43cd-91d4-6198cfd979b3,22,15,12,34,46.91,2.85,1,0.64
f867e811-dd00-481f-a768-5cc28341ea66,5,13,12,7,20.07,1.28,1,0.56
3a0fd42a-b49d-4f43-996e-3e1001c6bee0,0,15,12,12.5,41.6,3.19,1,0.81
80a2326d-c3b8-4d36-9f0f-0411acf8582f,22,15,12,18.5,46.91,2.32,1,0.64
f557126b-1188-49c8-8896-89e69d603e44,18,18,12,3,30.8,1.51,1,0.41
5a46437d-6e40-4bb9-88ff-20beead738b0,9,2,12,13.5,38.54,1.73,1,0.93
43efc23b-30aa-4510-b7f0-1cb7dc70a8d5,10,29,11,26.5,37.92,0.92,1,0.67
0b7fb55e-a6ca-44a1-ad30-8a42c5bf0f73,2,18,12,26,37.06,1.21,1,0.69
5f6be093-0ac2-438e-8b9e-986931a41f76,3,2,12,32.5,37.11,1.25,1.25,0.84
db42b2ca-c7ae-47ad-8c89-73c0ca677e87,23,3,12,24,47.25,3.13,1,0.57
9c8d6b64-703d-4155-bdea-f3da40a8a1a4,7,30,11,10.5,30.42,0.66,1,0.85
83fdbd16-f17a-41c2-a577-779fc6ed1caf,15,17,12,43,36.87,4.44,1,0.87
2e66eb92-bdbf-4f3d-917f-4e7b8c24df8e,3,18,12,12,37.26,1.08,1,0.69
a950967e-1194-490e-9ee9-168eebb3592d,17,28,11,22.5,40.77,2.17,1,0.63
627bce7c-921a-4491-9197-261bd738dda1,17,2,12,10.5,46.78,3.17,1,0.96
e824d670-da02-4044-93d9-aee6742f0f4f,16,28,11,8,41.16,1.71,1,0.61
4de58d31-90e5-47f5-b0b1-4c8ea35a988a,19,26,11,8.5,45.07,2.73,1,0.85
d4807144-adc9-4dc8-9225-955c63db3594,2,17,12,16.5,40.39,2.42,1,0.91
a6b8254e-83fc-4498-b00b-2c8ce2c1dfaf,20,30,11,13.5,40.86,1.13,1,0.58
bf608bef-00e3-4125-b8fe-207845d18608,10,30,11,26,29.68,0.62,1,0.85
db5bc5a0-0e8b-473d-9b4b-99c001e0e301,3,1,12,22.5,34.87,3.05,1,0.77
fadc9b1f-ad6c-4e2b-a6ef-59f3254c2ee5,3,3,12,9,48.12,0.65,1,0.95
09e71067-b2c4-4e5c-89f1-572456481a9c,12,28,11,29.5,36.53,2.32,1,0.71
8b1e5c94-09fa-4d7f-afa1-49488681628a,4,29,11,26,38.18,1.63,1,0.7
47d10709-a43c-437b-8c97-5d7d152fcf7b,7,14,12,26,29.22,0.59,1,0.74
b9db6b4d-6c67-42e9-be73-ce2bc5c2a0aa,23,27,11,10.5,40.38,2.32,1.25,0.71
ebc8dbd2-2f14-4ced-a2ea-180fdf0ee792,21,1,12,19.5,40.2,2.43,1,0.65
c8f8a12f-c774-4494-ad82-520c63105521,16,14,12,20.5,43,4.44,1,0.58
7f8230c2-c290-4215-9e21-beee357aecbe,9,3,12,19.5,48.11,1.65,1,0.94
d8b6ca9f-e48f-4141-8d13-d91fcc9f4b52,5,17,12,14,39.27,1.76,1,0.9
35907067-fd60-4012-83ea-ebe101d82d2f,11,17,12,27.5,34.87,1.05,1,0.93
a5b6eb04-ff52-4e38-844d-83101ab8bd76,11,29,11,27,37.4,1.11,1,0.67
e2ca140b-90e4-480c-8883-453892e1e14c,2,14,12,13.5,31.54,1.36,1,0.67
a3343426-d2ed-4ce4-ae13-976486edf7ab,1,29,11,15,38.42,1.41,1,0.72
0525da37-e72b-4b2f-8169-506b4442057c,4,16,12,10.5,40.7,1.71,1,0.69
7253d0b9-0f92-4c7c-8ce7-daec76a30707,20,17,12,42.5,40.4,6.26,1,0.72
699c1b1b-cdff-4322-8eca-daddf373a8e3,10,27,11,27.5,45.45,2.89,1,0.93
14147e38-353d-4404-8323-437fc8f45e56,13,30,11,16,31.8,1.21,1,0.83
00c3db03-4bf6-449a-b453-25b3fa277878,1,27,11,11,43.61,1.1,1,0.94
f13f715c-ca03-486b-b86b-bff2b36e2fde,22,2,12,27.5,49.5,1.94,1,0.92
f599c4a9-fdbf-4396-b127-eec6772cfaff,11,29,11,15,37.4,1.3,1,0.67
51d001b3-b45d-4a71-905c-c2ca336c44f8,13,18,12,21.5,24.61,2.5,1,0.51
d8ba69eb-5d7e-4514-aef1-a3a0a42ce387,2,30,11,39.5,37.11,4.42,1,0.67
cb0e6f1b-945a-4756-a866-8a01a4c854d1,0,1,12,13.5,38.72,1.74,1,0.64
2f3d46ab-3d01-423f-b81b-2b124414c0d2,11,15,12,27,47.34,0.63,1,0.88
5c4c74cb-4d41-435a-8a35-772a89101a1e,2,4,12,8.5,45.12,1.97,1,0.63
fe4a47e6-4d28-4756-a452-91ad539a9c0c,15,3,12,22.5,54.38,2.33,1,0.83
f9049a2f-eac9-4e0f-8b10-31028d7697e1,15,27,11,16.5,40.49,2.45,1,0.89
0b216ea7-6a5a-40fd-8e9c-e902ce1a13e1,23,27,11,32.5,40.38,1.9,1,0.71
d3d6b3fc-5363-4a53-9a6b-b39fd3a2d950,15,18,12,11,27.41,3.41,1,0.46
bc0a1a81-12bd-426a-842d-574ad4451f94,15,28,11,26,41.24,2.95,1,0.6
d5fc9e3a-8e53-4b8e-bc92-352f6fec72df,8,2,12,10.5,38.95,2.6,1,0.88
36308614-db49-4578-bbec-8806282ef6a1,17,29,11,15,43.91,0.62,1,0.5
ba2da9cf-079d-471b-bf67-5cb5db20f655,2,16,12,7.5,40.87,1.21,1,0.7
3d897b7d-feab-426e-8a2c-279f7e4f7013,9,27,11,7,44.88,1.74,1,0.93
1c9e4855-cba5-4166-865b-155a73b4e0ff,13,18,12,10.5,24.61,2.27,1,0.51
80ec8cac-2396-4af7-a80f-8d6631325517,13,27,11,10.5,44.94,1.99,1,0.94
1aad3544-b0f4-4d2b-a14e-92a5b12fc9d3,9,16,12,8.5,42.34,1.03,1,0.68
49746f9f-ee15-4378-8488-8445dbe6b39b,6,18,12,32.5,33.71,2.73,1,0.65
a1d4a726-852e-4b7a-ad86-51802992710c,3,30,11,16.5,35.95,5.38,1,0.69
29a96afd-5e7b-47eb-9570-7cb5d1a34f29,4,30,11,12,34.38,2.5,1,0.73
777fe858-caa6-4110-9da8-769fbb048fcf,18,15,12,26,53.51,0.73,1,0.67
afc71f14-55b7-40a1-8734-1b03b56eed06,5,16,12,8.5,40.3,1.04,1,0.7
48f31ed4-0e75-47c3-845c-aabdb128da75,6,4,12,26,40.67,2.96,1,0.64
7ff323fb-f4ce-4d2e-ad56-a4b4953c227d,23,17,12,7,38.96,2.43,1,0.7
90d284ab-3458-4b39-a371-88a40c3ee630,23,15,12,10,46.15,4.53,1,0.65
cf3c8685-985f-4714-8cfe-cffe3b54097a,14,13,12,13.5,25.55,1.52,1,0.59
549f9e92-e904-4dcf-84c3-2a57920f73c9,7,17,12,7,38.41,0.39,1,0.91
6deeb345-f228-40ec-9855-2bb22c1dc6d2,20,16,12,27.5,42.85,1.25,1,0.73
66fec0b1-ee21-4bce-b0df-d7740dba5745,23,29,11,7.5,40.29,1.61,1,0.59
65f48cbf-e15a-4a91-acc9-c9fe76184e83,12,30,11,26,29.39,3.15,1,0.85
d1a8dea8-6ea0-4dbb-801d-24282d8f4978,23,1,12,22.5,37.05,3.05,1,0.74
9f1df58b-3007-45b9-a761-d4cf3645474d,22,15,12,7,46.91,0.54,1,0.64
de49eec4-826f-46c7-a078-211a5a1a6b7a,11,3,12,10.5,47.87,1.5,1,0.93
5a5a35c6-2b4a-41d6-a3ed-6184d22dc5d3,20,26,11,16.5,44.95,0.44,1,0.86
e0c26a8f-2839-49de-b282-7214dbc0ccb2,21,17,12,22.5,40.47,4.53,1.75,0.71
d22c8a74-a67d-42ff-bbf2-d3f8610c62e1,22,14,12,19.5,41.94,3.45,1,0.71
4d10aeea-f674-41df-8630-1f7fb04ae263,19,28,11,19.5,41.47,2.83,1,0.63
0f7d5734-8720-4b18-860c-e80663634829,12,17,12,19.5,35.01,3.15,1,0.92
96a1dd10-0dab-4328-ad06-299e99f3bc57,21,29,11,27,41.97,0.49,1,0.55
